11/09/2020 00:00:37|INFO    |root                            |Throttling opensubtitles for 20 minutes, until 20/09/11 00:20, because of: ServiceUnavailable. Exception info: '503'|
11/09/2020 11:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Pink Floyd - Live in Venice (1989)/Pink Floyd - Live in Venice (1989).mkv Language: pt|
11/09/2020 11:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Pink Floyd - Live in Venice (1989)/Pink Floyd - Live in Venice (1989).mkv Language: pb|
11/09/2020 11:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Pink Floyd - Pulse (1995)/Pink Floyd - Pulse (1995).mkv Language: pt|
11/09/2020 11:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Pink Floyd - Pulse (1995)/Pink Floyd - Pulse (1995).mkv Language: pb|
11/09/2020 11:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Queen - Live Aid (1985)/Queen - Live Aid (1985).mkv Language: pb|
11/09/2020 11:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Scorpions - Acoustica (2001)/Scorpions - Acoustica (2001).mkv Language: pt|
11/09/2020 11:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Scorpions - Acoustica (2001)/Scorpions - Acoustica (2001).mkv Language: pb|
11/09/2020 11:53:39|INFO    |root                            |BAZARR Finished searching for missing Movies Subtitles. Check History for more information.|
11/09/2020 12:07:01|INFO    |root                            |Throttling opensubtitles for 20 minutes, until 20/09/11 12:27, because of: ServiceUnavailable. Exception info: '503'|
11/09/2020 12:07:39|INFO    |root                            |BAZARR Finished searching for missing Series Subtitles. Check History for more information.|
11/09/2020 13:55:17|INFO    |root                            |Using opensubtitles again after 20 minutes, (disabled because: ServiceUnavailable)|
11/09/2020 14:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Dire Straits - On The Night (1993)/Dire Straits - On The Night (1993).mp4 Language: pt|
11/09/2020 14:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Dire Straits - On The Night (1993)/Dire Straits - On The Night (1993).mp4 Language: pb|
11/09/2020 14:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Dire Straits -Â Alchemy Live (1984)/Dire Straits -Â Alchemy Live (1984).mkv Language: pt|
11/09/2020 14:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Dire Straits -Â Alchemy Live (1984)/Dire Straits -Â Alchemy Live (1984).mkv Language: pb|
11/09/2020 14:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Guns N' Roses - Live at the Ritz (1988)/Guns N' Roses - Live at the Ritz (1988).mkv Language: pt|
11/09/2020 14:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Guns N' Roses - Live at the Ritz (1988)/Guns N' Roses - Live at the Ritz (1988).mkv Language: pb|
11/09/2020 14:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Guns N' Roses - Live in Paradise City (2012)/Guns N' Roses - Live in Paradise City (2012).mkv Language: pt|
11/09/2020 14:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Guns N' Roses - Live in Paradise City (2012)/Guns N' Roses - Live in Paradise City (2012).mkv Language: pb|
11/09/2020 14:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Guns N' Roses - Live Tokyo '92 (1992)/Guns N' Roses - Live Tokyo '92 (1992).mkv Language: pt|
11/09/2020 14:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Guns N' Roses - Live Tokyo '92 (1992)/Guns N' Roses - Live Tokyo '92 (1992).mkv Language: pb|
11/09/2020 14:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Guns N' Roses - Rock in Rio 2017 (2017)/Guns N' Roses - Rock in Rio 2017 (2017).mkv Language: pt|
11/09/2020 14:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Guns N' Roses - Rock in Rio 2017 (2017)/Guns N' Roses - Rock in Rio 2017 (2017).mkv Language: pb|
11/09/2020 14:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Pink Floyd - Delicate Sound of Thunder (1989)/Pink Floyd - Delicate Sound of Thunder (1989).mkv Language: pt|
11/09/2020 14:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Pink Floyd - Delicate Sound of Thunder (1989)/Pink Floyd - Delicate Sound of Thunder (1989).mkv Language: pb|
11/09/2020 14:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Pink Floyd - Live at Knebworth (1990)/Pink Floyd - Live at Knebworth (1990).mkv Language: pt|
11/09/2020 14:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Pink Floyd - Live at Knebworth (1990)/Pink Floyd - Live at Knebworth (1990).mkv Language: pb|
11/09/2020 14:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Pink Floyd - Live in Venice (1989)/Pink Floyd - Live in Venice (1989).mkv Language: pt|
11/09/2020 14:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Pink Floyd - Live in Venice (1989)/Pink Floyd - Live in Venice (1989).mkv Language: pb|
11/09/2020 14:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Pink Floyd - Pulse (1995)/Pink Floyd - Pulse (1995).mkv Language: pt|
11/09/2020 14:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Pink Floyd - Pulse (1995)/Pink Floyd - Pulse (1995).mkv Language: pb|
11/09/2020 14:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Queen - Live Aid (1985)/Queen - Live Aid (1985).mkv Language: pb|
11/09/2020 14:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Scorpions - Acoustica (2001)/Scorpions - Acoustica (2001).mkv Language: pt|
11/09/2020 14:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Scorpions - Acoustica (2001)/Scorpions - Acoustica (2001).mkv Language: pb|
11/09/2020 14:53:44|INFO    |root                            |BAZARR Finished searching for missing Movies Subtitles. Check History for more information.|
11/09/2020 14:58:15|WARNING |retry.api                       |('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')), retrying in 5 seconds...|
11/09/2020 15:08:07|INFO    |root                            |BAZARR Finished searching for missing Series Subtitles. Check History for more information.|
11/09/2020 15:09:57|ERROR   |apscheduler.executors.default   |Job "Update Movie list from Radarr (trigger: interval[0:05:00], next run at: 2020-09-11 15:14:51 CEST)" raised an exception|'Traceback (most recent call last):\n  File "/app/bazarr/../libs/apscheduler/executors/base.py", line 125, in run_job\n    retval = job.func(*job.args, **job.kwargs)\n  File "/app/bazarr/get_movies.py", line 270, in update_movies\n    movies_download_subtitles(data[\'radarrId\'])\nTypeError: \'NoneType\' object is not subscriptable'|
11/09/2020 17:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Dire Straits - On The Night (1993)/Dire Straits - On The Night (1993).mp4 Language: pt|
11/09/2020 17:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Dire Straits - On The Night (1993)/Dire Straits - On The Night (1993).mp4 Language: pb|
11/09/2020 17:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Dire Straits -Â Alchemy Live (1984)/Dire Straits -Â Alchemy Live (1984).mkv Language: pt|
11/09/2020 17:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Dire Straits -Â Alchemy Live (1984)/Dire Straits -Â Alchemy Live (1984).mkv Language: pb|
11/09/2020 17:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Guns N' Roses - Live at the Ritz (1988)/Guns N' Roses - Live at the Ritz (1988).mkv Language: pt|
11/09/2020 17:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Guns N' Roses - Live at the Ritz (1988)/Guns N' Roses - Live at the Ritz (1988).mkv Language: pb|
11/09/2020 17:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Guns N' Roses - Live in Paradise City (2012)/Guns N' Roses - Live in Paradise City (2012).mkv Language: pt|
11/09/2020 17:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Guns N' Roses - Live in Paradise City (2012)/Guns N' Roses - Live in Paradise City (2012).mkv Language: pb|
11/09/2020 17:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Guns N' Roses - Live Tokyo '92 (1992)/Guns N' Roses - Live Tokyo '92 (1992).mkv Language: pt|
11/09/2020 17:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Guns N' Roses - Live Tokyo '92 (1992)/Guns N' Roses - Live Tokyo '92 (1992).mkv Language: pb|
11/09/2020 17:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Guns N' Roses - Rock in Rio 2017 (2017)/Guns N' Roses - Rock in Rio 2017 (2017).mkv Language: pt|
11/09/2020 17:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Guns N' Roses - Rock in Rio 2017 (2017)/Guns N' Roses - Rock in Rio 2017 (2017).mkv Language: pb|
11/09/2020 17:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Pink Floyd - Delicate Sound of Thunder (1989)/Pink Floyd - Delicate Sound of Thunder (1989).mkv Language: pt|
11/09/2020 17:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Pink Floyd - Delicate Sound of Thunder (1989)/Pink Floyd - Delicate Sound of Thunder (1989).mkv Language: pb|
11/09/2020 17:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Pink Floyd - Live at Knebworth (1990)/Pink Floyd - Live at Knebworth (1990).mkv Language: pt|
11/09/2020 17:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Pink Floyd - Live at Knebworth (1990)/Pink Floyd - Live at Knebworth (1990).mkv Language: pb|
11/09/2020 17:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Pink Floyd - Live in Venice (1989)/Pink Floyd - Live in Venice (1989).mkv Language: pt|
11/09/2020 17:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Pink Floyd - Live in Venice (1989)/Pink Floyd - Live in Venice (1989).mkv Language: pb|
11/09/2020 17:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Pink Floyd - Pulse (1995)/Pink Floyd - Pulse (1995).mkv Language: pt|
11/09/2020 17:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Pink Floyd - Pulse (1995)/Pink Floyd - Pulse (1995).mkv Language: pb|
11/09/2020 17:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Queen - Live Aid (1985)/Queen - Live Aid (1985).mkv Language: pb|
11/09/2020 17:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Scorpions - Acoustica (2001)/Scorpions - Acoustica (2001).mkv Language: pt|
11/09/2020 17:49:53|INFO    |root                            |BAZARR Search is not active for this Movie /mnt/remote/Media/Movies/Concerts/Scorpions - Acoustica (2001)/Scorpions - Acoustica (2001).mkv Language: pb|
11/09/2020 17:53:35|INFO    |root                            |BAZARR Finished searching for missing Movies Subtitles. Check History for more information.|
